Date,Temperature
12/05/2024 12:27:34,32.9
12/05/2024 12:37:34,32.8
12/05/2024 12:47:33,32.7
12/05/2024 12:57:33,32.8
12/05/2024 13:07:33,32.7
12/05/2024 13:17:33,32.8
12/05/2024 13:27:33,32.7
12/05/2024 13:37:33,32.7
12/05/2024 13:47:32,32.7
12/05/2024 13:57:31,32.7
12/05/2024 14:07:31,32.7
12/05/2024 14:17:31,32.7
12/05/2024 14:27:31,32.8
12/05/2024 14:37:29,32.8
12/05/2024 14:47:29,32.8
12/05/2024 14:57:29,32.8
12/05/2024 15:07:28,32.9
12/05/2024 15:17:28,32.8
12/05/2024 15:27:28,32.8
12/05/2024 15:37:27,32.9
12/05/2024 15:47:27,32.9
12/05/2024 15:57:27,33
12/05/2024 16:07:26,33
12/05/2024 16:17:26,32.9
12/05/2024 16:27:26,32.9
12/05/2024 16:37:25,32.9
12/05/2024 16:47:24,32.9
12/05/2024 16:57:24,32.9
12/05/2024 17:07:24,32.8
12/05/2024 17:17:24,32.9
12/05/2024 17:27:24,32.9
12/05/2024 17:37:24,32.9
12/05/2024 17:47:23,32.9
12/05/2024 17:57:23,32.8
12/05/2024 18:07:23,32.9
12/05/2024 18:17:22,32.9
12/05/2024 18:27:22,32.9
12/05/2024 18:37:22,32.9
12/05/2024 18:47:21,32.9
12/05/2024 18:57:21,32.9
12/05/2024 19:07:20,33
12/05/2024 19:17:20,33
12/05/2024 19:27:19,33.1
12/05/2024 19:37:19,33.1
12/05/2024 19:47:18,33.1
12/05/2024 19:57:19,33
12/05/2024 20:07:18,33.1
12/05/2024 20:17:17,33.2
12/05/2024 20:27:17,33
12/05/2024 20:37:16,33.2
12/05/2024 20:47:16,33.1
12/05/2024 20:57:15,33
12/05/2024 21:07:15,33.2
12/05/2024 21:17:14,33
12/05/2024 21:27:15,33.1
12/05/2024 21:37:13,33.1
12/05/2024 21:47:14,33
12/05/2024 21:57:12,33.2
12/05/2024 22:07:12,33.1
12/05/2024 22:17:11,33.2
12/05/2024 22:27:12,33.1
12/05/2024 22:37:11,33.2
12/05/2024 22:47:11,33.1
12/05/2024 22:57:12,33.2
12/05/2024 23:07:11,33.1
12/05/2024 23:17:11,33.2
12/05/2024 23:27:11,33.2
12/05/2024 23:37:10,33.2
12/05/2024 23:47:10,33.2
12/05/2024 23:57:09,33.2
13/05/2024 00:07:08,33.2
13/05/2024 00:17:07,33.2
13/05/2024 00:27:07,33.1
13/05/2024 00:37:08,33.3
13/05/2024 00:47:07,33.1
13/05/2024 00:57:07,33.1
13/05/2024 01:07:06,33.2
13/05/2024 01:17:06,33
13/05/2024 01:27:06,33.2
13/05/2024 01:37:06,33.1
13/05/2024 01:47:05,33
13/05/2024 01:57:05,33.2
13/05/2024 02:07:05,33.1
13/05/2024 02:17:05,33.1
13/05/2024 02:27:05,33.2
13/05/2024 02:37:05,33.2
13/05/2024 02:47:04,33.2
13/05/2024 02:57:04,33.1
13/05/2024 03:07:04,33.2
13/05/2024 03:17:04,33.2
13/05/2024 03:27:04,33.2
13/05/2024 03:37:04,33.1
13/05/2024 03:47:03,33.2
13/05/2024 03:57:02,33.2
13/05/2024 04:07:02,33.4
13/05/2024 04:17:01,33.2
13/05/2024 04:27:02,33.3
13/05/2024 04:37:02,33.2
13/05/2024 04:47:02,33.1
13/05/2024 04:57:02,33.3
13/05/2024 05:07:01,33.2
13/05/2024 05:17:01,33.2
13/05/2024 05:27:00,33.2
13/05/2024 05:37:00,33.1
13/05/2024 05:47:00,33.3
13/05/2024 05:56:59,33.2
13/05/2024 06:06:59,33.2
13/05/2024 06:16:58,33.3
13/05/2024 06:26:58,33.3
13/05/2024 06:36:57,33.3
13/05/2024 06:46:57,33.3
13/05/2024 06:56:57,23.4
13/05/2024 07:06:58,19.6
13/05/2024 07:16:58,17.6
13/05/2024 07:26:58,16.9
13/05/2024 07:36:58,15.2
13/05/2024 07:46:57,14.7
13/05/2024 07:56:57,14.8
13/05/2024 08:06:57,14.4
13/05/2024 08:16:57,14.7
13/05/2024 08:26:56,14.5
13/05/2024 08:36:56,13.9
13/05/2024 08:46:56,15
13/05/2024 08:56:56,15
13/05/2024 09:06:56,14.7
13/05/2024 09:16:56,14.5
13/05/2024 09:26:55,14.3
13/05/2024 09:36:55,14.2
13/05/2024 09:46:54,14.5
13/05/2024 09:56:54,16.1
13/05/2024 10:06:53,15.8
13/05/2024 10:16:53,15.4
13/05/2024 10:26:52,18
13/05/2024 10:36:51,18.3
13/05/2024 10:46:51,18.6
13/05/2024 10:56:50,19.4
13/05/2024 11:06:50,18.7
13/05/2024 11:16:49,18.8
13/05/2024 11:26:49,18.6
13/05/2024 11:36:48,18.4
13/05/2024 11:46:48,18.4
13/05/2024 11:56:47,18.5
13/05/2024 12:06:47,18.6
13/05/2024 12:16:47,17.4
13/05/2024 12:26:46,15.9
13/05/2024 12:36:46,15.3
13/05/2024 12:46:45,15.5
13/05/2024 12:56:45,15
13/05/2024 13:06:44,14.3
13/05/2024 13:16:44,14.4
13/05/2024 13:26:42,14.6
13/05/2024 13:36:42,14.8
13/05/2024 13:46:41,15
13/05/2024 13:56:40,18.7
13/05/2024 14:06:40,18.6
13/05/2024 14:16:39,18.6
13/05/2024 14:26:38,18.6
13/05/2024 14:36:38,18.7
13/05/2024 14:46:37,18.9
13/05/2024 14:56:37,18.8
13/05/2024 15:06:35,18.6
13/05/2024 15:16:36,18.4
13/05/2024 15:26:35,18.4
13/05/2024 15:36:35,18.1
13/05/2024 15:46:35,17.7
13/05/2024 15:56:35,17.9
13/05/2024 16:06:34,17.7
13/05/2024 16:16:34,17.7
13/05/2024 16:26:33,17.9
13/05/2024 16:36:33,17.6
13/05/2024 16:46:33,17.4
13/05/2024 16:56:31,17.3
13/05/2024 17:06:32,17.3
13/05/2024 17:16:32,17.7
13/05/2024 17:26:31,17.6
13/05/2024 17:36:31,18
13/05/2024 17:46:30,18
13/05/2024 17:56:30,17.8
13/05/2024 18:06:29,17.3
13/05/2024 18:16:29,16.1
13/05/2024 18:26:29,15
13/05/2024 18:36:28,14.7
13/05/2024 18:46:27,27.9
13/05/2024 18:56:25,28.9
13/05/2024 19:06:24,29.3
13/05/2024 19:16:23,29.8
13/05/2024 19:26:22,29.9
13/05/2024 19:36:21,30
13/05/2024 19:46:21,29.9
13/05/2024 19:56:20,30.1
13/05/2024 20:06:19,30
13/05/2024 20:16:19,30
13/05/2024 20:26:19,30.2
13/05/2024 20:36:18,30.3
13/05/2024 20:46:17,30.2
13/05/2024 20:56:17,30.3
13/05/2024 21:06:16,30.3
13/05/2024 21:16:15,30.4
13/05/2024 21:26:15,30.5
13/05/2024 21:36:14,30.5
13/05/2024 21:46:13,30.6
13/05/2024 21:56:12,30.6
13/05/2024 22:06:12,30.7
13/05/2024 22:16:11,30.7
13/05/2024 22:26:10,30.8
13/05/2024 22:36:09,30.8
13/05/2024 22:46:09,30.8
13/05/2024 22:56:08,30.8
13/05/2024 23:06:08,30.8
13/05/2024 23:16:08,30.8
13/05/2024 23:26:08,30.7
13/05/2024 23:36:08,30.8
13/05/2024 23:46:07,30.8
13/05/2024 23:56:07,30.8
14/05/2024 00:06:06,30.8
14/05/2024 00:16:06,30.8
14/05/2024 00:26:05,30.8
14/05/2024 00:36:05,30.8
14/05/2024 00:46:04,30.8
14/05/2024 00:56:03,31
14/05/2024 01:06:03,31
14/05/2024 01:16:02,31
14/05/2024 01:26:01,31
14/05/2024 01:36:01,31.1
14/05/2024 01:46:00,31.1
14/05/2024 01:55:59,31.1
14/05/2024 02:05:59,31.1
14/05/2024 02:15:58,31.1
14/05/2024 02:25:57,31.1
14/05/2024 02:35:56,31.1
14/05/2024 02:45:56,31.2
14/05/2024 02:55:56,31
14/05/2024 03:05:55,31.1
14/05/2024 03:15:54,31
14/05/2024 03:25:53,31.1
14/05/2024 03:35:53,31.1
14/05/2024 03:45:52,31.1
14/05/2024 03:55:51,31
14/05/2024 04:05:51,30.9
14/05/2024 04:15:50,31.1
14/05/2024 04:25:50,31.1
14/05/2024 04:35:48,31.1
14/05/2024 04:45:47,31.1
14/05/2024 04:55:47,31.1
14/05/2024 05:05:46,31.1
14/05/2024 05:15:45,31.2
14/05/2024 05:25:44,31.3
14/05/2024 05:35:43,31.3
14/05/2024 05:45:43,31.4
14/05/2024 05:55:42,31.3
14/05/2024 06:05:41,31.4
14/05/2024 06:15:42,31.3
14/05/2024 06:25:40,31.3
14/05/2024 06:35:40,31.4
14/05/2024 06:45:39,22.1
14/05/2024 06:55:40,17.1
14/05/2024 07:05:40,15.2
14/05/2024 07:15:40,14.5
14/05/2024 07:25:40,13.2
14/05/2024 07:35:40,12.9
14/05/2024 07:45:39,13.7
14/05/2024 07:55:40,13.6
14/05/2024 08:05:38,13.5
14/05/2024 08:15:38,13.5
14/05/2024 08:25:38,13.4
14/05/2024 08:35:37,13.6
14/05/2024 08:45:36,13.7
14/05/2024 08:55:37,13.5
14/05/2024 09:05:35,13.7
14/05/2024 09:15:35,14
14/05/2024 09:25:35,14.1
14/05/2024 09:35:35,13.5
14/05/2024 09:45:34,13.3
14/05/2024 09:55:34,17.1
14/05/2024 10:05:33,17.3
14/05/2024 10:15:32,19.2
14/05/2024 10:25:31,19.8
14/05/2024 10:35:30,20
14/05/2024 10:45:29,19.4
14/05/2024 10:55:29,19.2
14/05/2024 11:05:29,19.1
14/05/2024 11:15:28,19.1
14/05/2024 11:25:28,19.2
14/05/2024 11:35:26,19.1
14/05/2024 11:45:26,19.7
14/05/2024 11:55:26,19.5
14/05/2024 12:05:24,19.7
14/05/2024 12:15:24,20
14/05/2024 12:25:24,19.4
14/05/2024 12:35:23,16.1
14/05/2024 12:45:22,16.3
14/05/2024 12:55:22,15.7
14/05/2024 13:05:21,15.4
14/05/2024 13:15:20,14.9
14/05/2024 13:25:20,14.7
14/05/2024 13:35:19,14.5
14/05/2024 13:45:18,14.1
14/05/2024 13:55:18,14.7
14/05/2024 14:05:17,14.2
14/05/2024 14:15:17,18.6
14/05/2024 14:25:16,17.4
14/05/2024 14:35:16,18.4
14/05/2024 14:45:15,18.1
14/05/2024 14:55:15,17.4
14/05/2024 15:05:14,17.3
14/05/2024 15:15:14,17.2
14/05/2024 15:25:13,17
14/05/2024 15:35:13,16.8
14/05/2024 15:45:12,16.9
14/05/2024 15:55:12,17.1
14/05/2024 16:05:11,16.9
14/05/2024 16:15:11,17
14/05/2024 16:25:10,16.6
14/05/2024 16:35:09,16.5
14/05/2024 16:45:09,16.6
14/05/2024 16:55:08,18.2
14/05/2024 17:05:08,17.9
14/05/2024 17:15:07,17.5
14/05/2024 17:25:07,16.9
14/05/2024 17:35:06,16.6
14/05/2024 17:45:06,14.4
14/05/2024 17:55:06,14.6
14/05/2024 18:05:05,13.8
14/05/2024 18:15:04,22.8
14/05/2024 18:25:03,28.1
14/05/2024 18:35:02,28.6
14/05/2024 18:45:02,28.7
14/05/2024 18:55:01,29.2
14/05/2024 19:05:00,29.5
14/05/2024 19:14:59,29.6
14/05/2024 19:24:58,29.5
14/05/2024 19:34:57,29.9
14/05/2024 19:44:57,30
14/05/2024 19:54:56,30
14/05/2024 20:04:55,30
14/05/2024 20:14:55,30
14/05/2024 20:24:54,30
14/05/2024 20:34:54,30
14/05/2024 20:44:53,30.2
14/05/2024 20:54:53,30.2
14/05/2024 21:04:52,30
14/05/2024 21:14:51,30.3
14/05/2024 21:24:50,30.3
14/05/2024 21:34:50,30.2
14/05/2024 21:44:49,30.2
14/05/2024 21:54:49,30.3
14/05/2024 22:04:48,30.2
14/05/2024 22:14:48,30.3
14/05/2024 22:24:47,30.4
14/05/2024 22:34:46,30.4
14/05/2024 22:44:45,30.3
14/05/2024 22:54:45,30.3
14/05/2024 23:04:45,30.3
14/05/2024 23:14:44,30.3
14/05/2024 23:24:44,30.4
14/05/2024 23:34:43,30.3
14/05/2024 23:44:42,30.5
14/05/2024 23:54:42,30.4
15/05/2024 00:04:41,30.5
15/05/2024 00:14:40,30.4
15/05/2024 00:24:39,30.4
15/05/2024 00:34:39,30.4
15/05/2024 00:44:38,30.5
15/05/2024 00:54:37,30.5
15/05/2024 01:04:37,30.5
15/05/2024 01:14:36,30.5
15/05/2024 01:24:35,30.6
15/05/2024 01:34:34,30.6
15/05/2024 01:44:34,30.6
15/05/2024 01:54:33,30.5
15/05/2024 02:04:33,30.6
15/05/2024 02:14:32,30.6
15/05/2024 02:24:31,30.8
15/05/2024 02:34:31,30.7
15/05/2024 02:44:30,30.7
15/05/2024 02:54:29,30.6
15/05/2024 03:04:29,30.7
15/05/2024 03:14:28,30.7
15/05/2024 03:24:28,30.7
15/05/2024 03:34:27,30.7
15/05/2024 03:44:27,30.6
15/05/2024 03:54:27,30.8
15/05/2024 04:04:26,30.8
15/05/2024 04:14:26,30.8
15/05/2024 04:24:25,30.8
15/05/2024 04:34:24,30.8
15/05/2024 04:44:24,30.9
15/05/2024 04:54:23,30.9
15/05/2024 05:04:23,30.9
15/05/2024 05:14:22,31.1
15/05/2024 05:24:21,31.1
15/05/2024 05:34:21,30.9
15/05/2024 05:44:20,30.9
15/05/2024 05:54:20,30.9
15/05/2024 06:04:19,31
15/05/2024 06:14:18,30.8
15/05/2024 06:24:18,31
15/05/2024 06:34:17,30.9
15/05/2024 06:44:17,30.9
15/05/2024 06:54:16,30.9
15/05/2024 07:04:16,30.9
15/05/2024 07:14:15,22.9
15/05/2024 07:24:15,18.2
15/05/2024 07:34:15,16.7
15/05/2024 07:44:15,14.5
15/05/2024 07:54:15,14.4
15/05/2024 08:04:14,13.9
15/05/2024 08:14:14,14.1
15/05/2024 08:24:14,14
15/05/2024 08:34:13,14
15/05/2024 08:44:12,13.8
15/05/2024 08:54:12,13.9
15/05/2024 09:04:11,14.1
15/05/2024 09:14:10,14
15/05/2024 09:24:09,14
15/05/2024 09:34:09,13.8
15/05/2024 09:44:08,13.9
15/05/2024 09:54:08,13.8
15/05/2024 10:04:07,13.6
15/05/2024 10:14:06,13.5
15/05/2024 10:24:06,13.6
15/05/2024 10:34:04,13.6
15/05/2024 10:44:03,14
15/05/2024 10:54:03,13.9
15/05/2024 11:04:02,14
15/05/2024 11:14:02,14.1
15/05/2024 11:24:01,13.6
15/05/2024 11:34:01,13.8
15/05/2024 11:44:00,13.8
15/05/2024 11:54:00,13.8
15/05/2024 12:03:59,14.3
15/05/2024 12:13:58,13.9
15/05/2024 12:23:57,14
15/05/2024 12:33:57,14.3
15/05/2024 12:43:56,14.1
15/05/2024 12:53:56,14.1
15/05/2024 13:03:55,14.1
15/05/2024 13:13:55,14
15/05/2024 13:23:54,14.7
15/05/2024 13:33:55,14.4
15/05/2024 13:43:54,14.4
15/05/2024 13:53:53,14.1
15/05/2024 14:03:53,14.7
15/05/2024 14:13:51,14.5
15/05/2024 14:23:52,14.3
15/05/2024 14:33:51,14.9
15/05/2024 14:43:51,14.5
15/05/2024 14:53:50,14.3
15/05/2024 15:03:50,14
15/05/2024 15:13:49,13.5
15/05/2024 15:23:49,13.5
15/05/2024 15:33:48,13.9
15/05/2024 15:43:48,13.6
15/05/2024 15:53:47,13.9
15/05/2024 16:03:46,13.9
15/05/2024 16:13:46,14.3
15/05/2024 16:23:45,13.7
15/05/2024 16:33:45,14.3
15/05/2024 16:43:44,13.9
15/05/2024 16:53:44,14.5
15/05/2024 17:03:44,14.4
15/05/2024 17:13:43,14.4
15/05/2024 17:23:42,14.7
15/05/2024 17:33:42,14.5
15/05/2024 17:43:42,14.9
15/05/2024 17:53:42,14.8
15/05/2024 18:03:42,14.9
15/05/2024 18:13:40,28.2
15/05/2024 18:23:39,28.9
15/05/2024 18:33:38,29.2
15/05/2024 18:43:37,29.5
15/05/2024 18:53:36,29.8
15/05/2024 19:03:35,30
15/05/2024 19:13:35,30
15/05/2024 19:23:34,30
15/05/2024 19:33:33,30.2
15/05/2024 19:43:33,30.3
15/05/2024 19:53:32,30.3
15/05/2024 20:03:31,30.4
15/05/2024 20:13:30,30.4
15/05/2024 20:23:29,30.5
15/05/2024 20:33:29,30.5
15/05/2024 20:43:28,30.5
15/05/2024 20:53:27,30.6
15/05/2024 21:03:27,30.4
15/05/2024 21:13:27,30.5
15/05/2024 21:23:26,30.4
15/05/2024 21:33:26,30.2
15/05/2024 21:43:25,30.4
15/05/2024 21:53:25,30.3
15/05/2024 22:03:24,30.3
15/05/2024 22:13:23,30.3
15/05/2024 22:23:22,30.5
15/05/2024 22:33:22,30.5
15/05/2024 22:43:21,30.6
15/05/2024 22:53:20,30.4
15/05/2024 23:03:19,30.6
15/05/2024 23:13:19,30.6
15/05/2024 23:23:18,30.7
15/05/2024 23:33:18,30.5
15/05/2024 23:43:17,30.5
15/05/2024 23:53:16,30.5
16/05/2024 00:03:15,30.5
16/05/2024 00:13:15,30.6
16/05/2024 00:23:14,30.7
16/05/2024 00:33:13,30.5
16/05/2024 00:43:12,30.9
16/05/2024 00:53:12,30.7
16/05/2024 01:03:11,30.9
16/05/2024 01:13:10,30.8
16/05/2024 01:23:10,30.7
16/05/2024 01:33:09,30.9
16/05/2024 01:43:08,30.8
16/05/2024 01:53:07,30.9
16/05/2024 02:03:07,30.8
16/05/2024 02:13:07,30.9
16/05/2024 02:23:06,30.9
16/05/2024 02:33:05,31
16/05/2024 02:43:04,31
16/05/2024 02:53:04,31.1
16/05/2024 03:03:03,31.1
16/05/2024 03:13:03,30.8
16/05/2024 03:23:02,31.1
16/05/2024 03:33:02,31
16/05/2024 03:43:01,30.8
16/05/2024 03:53:00,31.1
16/05/2024 04:02:59,30.9
16/05/2024 04:12:59,31.3
16/05/2024 04:22:58,30.9
16/05/2024 04:32:57,31.1
16/05/2024 04:42:56,31.1
16/05/2024 04:52:56,31.1
16/05/2024 05:02:55,31.2
16/05/2024 05:12:55,31.1
16/05/2024 05:22:54,31.1
16/05/2024 05:32:54,31.2
16/05/2024 05:42:53,31.1
16/05/2024 05:52:53,31.3
16/05/2024 06:02:53,31.2
16/05/2024 06:12:52,31.3
16/05/2024 06:22:52,31.2
16/05/2024 06:32:52,29.3
16/05/2024 06:42:52,20.1
16/05/2024 06:52:53,17
16/05/2024 07:02:53,14.5
16/05/2024 07:12:53,13.7
16/05/2024 07:22:53,13.2
16/05/2024 07:32:52,13
16/05/2024 07:42:52,13.9
16/05/2024 07:52:52,13.5
16/05/2024 08:02:51,13.5
16/05/2024 08:12:51,13.3
16/05/2024 08:22:51,13.3
16/05/2024 08:32:51,13.4
16/05/2024 08:42:49,13.6
16/05/2024 08:52:49,13.5
16/05/2024 09:02:48,13.4
16/05/2024 09:12:48,13.5
16/05/2024 09:22:47,13.4
16/05/2024 09:32:47,14.9
16/05/2024 09:42:46,16.1
16/05/2024 09:52:46,14.6
16/05/2024 10:02:45,15
16/05/2024 10:12:45,15.5
16/05/2024 10:22:44,14.3
16/05/2024 10:32:44,16.1
16/05/2024 10:42:44,17.6
16/05/2024 10:52:43,17.9
16/05/2024 11:02:43,17.1
16/05/2024 11:12:42,17.8
16/05/2024 11:22:42,18.1
16/05/2024 11:32:42,17.7
16/05/2024 11:42:41,17.8
16/05/2024 11:52:41,18
16/05/2024 12:02:40,16.9
16/05/2024 12:12:39,16.2
16/05/2024 12:22:39,15.9
16/05/2024 12:32:39,15.5
16/05/2024 12:42:38,15
16/05/2024 12:52:37,15.4
16/05/2024 13:02:37,15.6
16/05/2024 13:12:36,15.4
16/05/2024 13:22:36,14.4
16/05/2024 13:32:35,14.5
16/05/2024 13:42:34,13.8
16/05/2024 13:52:33,13.2
16/05/2024 14:02:33,13
16/05/2024 14:12:32,13
16/05/2024 14:22:31,13
16/05/2024 14:32:31,13
16/05/2024 14:42:30,13.1
16/05/2024 14:52:29,14.9
16/05/2024 15:02:29,17.8
16/05/2024 15:12:28,18.1
16/05/2024 15:22:27,17.9
16/05/2024 15:32:26,17.9
16/05/2024 15:42:26,17.6
16/05/2024 15:52:25,17.4
16/05/2024 16:02:25,17.5
16/05/2024 16:12:24,17.9
16/05/2024 16:22:24,17.6
16/05/2024 16:32:23,17.6
16/05/2024 16:42:23,17.1
16/05/2024 16:52:22,16.7
16/05/2024 17:02:22,16.3
16/05/2024 17:12:22,14.3
16/05/2024 17:22:21,14.4
16/05/2024 17:32:20,14.5
16/05/2024 17:42:21,14
16/05/2024 17:52:20,14
16/05/2024 18:02:20,20.5
16/05/2024 18:12:18,28
16/05/2024 18:22:16,28.6
16/05/2024 18:32:16,28.8
16/05/2024 18:42:16,29
16/05/2024 18:52:16,29.2
16/05/2024 19:02:13,29.4
16/05/2024 19:12:14,29.4
16/05/2024 19:22:13,29.5
16/05/2024 19:32:12,29.7
16/05/2024 19:42:12,29.7
16/05/2024 19:52:11,29.8
16/05/2024 20:02:10,29.7
16/05/2024 20:12:09,29.8
16/05/2024 20:22:09,29.9
16/05/2024 20:32:09,30
16/05/2024 20:42:08,30
16/05/2024 20:52:07,29.9
16/05/2024 21:02:07,29.9
16/05/2024 21:12:06,30
16/05/2024 21:22:05,30
16/05/2024 21:32:03,30
16/05/2024 21:42:03,30.1
16/05/2024 21:52:03,30.2
16/05/2024 22:02:02,30
16/05/2024 22:12:02,30
16/05/2024 22:22:01,30
16/05/2024 22:32:01,30
16/05/2024 22:42:00,30
16/05/2024 22:51:59,30
16/05/2024 23:01:59,30
16/05/2024 23:11:58,30
16/05/2024 23:21:57,30
16/05/2024 23:31:57,30
16/05/2024 23:41:56,30.1
16/05/2024 23:51:56,30
17/05/2024 00:01:54,30.2
17/05/2024 00:11:55,30
17/05/2024 00:21:54,30.3
17/05/2024 00:31:52,30.3
17/05/2024 00:41:52,30.3
17/05/2024 00:51:52,30.4
17/05/2024 01:01:52,30.4
17/05/2024 01:11:50,30.5
17/05/2024 01:21:51,30.4
17/05/2024 01:31:49,30.5
17/05/2024 01:41:49,30.4
17/05/2024 01:51:48,30.4
17/05/2024 02:01:48,30.3
17/05/2024 02:11:48,30.3
17/05/2024 02:21:47,30.4
17/05/2024 02:31:46,30.3
17/05/2024 02:41:45,30.3
17/05/2024 02:51:45,30.3
17/05/2024 03:01:44,30.5
17/05/2024 03:11:44,30.3
17/05/2024 03:21:44,30.4
17/05/2024 03:31:43,30.4
17/05/2024 03:41:42,30.5
17/05/2024 03:51:42,30.5
17/05/2024 04:01:41,30.5
17/05/2024 04:11:40,30.6
17/05/2024 04:21:40,30.7
17/05/2024 04:31:38,30.7
17/05/2024 04:41:39,30.7
17/05/2024 04:51:38,30.7
17/05/2024 05:01:38,30.7
17/05/2024 05:11:37,30.6
17/05/2024 05:21:37,30.6
17/05/2024 05:31:36,30.6
17/05/2024 05:41:36,30.7
17/05/2024 05:51:35,30.5
17/05/2024 06:01:34,30.7
17/05/2024 06:11:33,30.6
17/05/2024 06:21:33,30.5
17/05/2024 06:31:32,30.6
17/05/2024 06:41:31,30.5
17/05/2024 06:51:31,30.6
17/05/2024 07:01:30,23.1
17/05/2024 07:11:30,18
17/05/2024 07:21:31,15.4
17/05/2024 07:31:31,14.1
17/05/2024 07:41:31,13.4
17/05/2024 07:51:31,13.8
17/05/2024 08:01:29,13.1
17/05/2024 08:11:28,13.3
17/05/2024 08:21:28,13.3
17/05/2024 08:31:28,13.6
17/05/2024 08:41:27,13.6
17/05/2024 08:51:27,13.5
17/05/2024 09:01:26,13.7
17/05/2024 09:11:25,13.8
17/05/2024 09:21:25,13.7
17/05/2024 09:31:25,13.7
17/05/2024 09:41:24,13.6
17/05/2024 09:51:24,15
17/05/2024 10:01:23,18.3
17/05/2024 10:11:22,18.3
17/05/2024 10:21:22,18.7
17/05/2024 10:31:21,18.6
17/05/2024 10:41:21,18.5
17/05/2024 10:51:21,18.3
17/05/2024 11:01:19,18.1
17/05/2024 11:11:20,18.3
17/05/2024 11:21:20,18.3
17/05/2024 11:31:19,18.3
17/05/2024 11:41:18,18.3
17/05/2024 11:51:19,18.1
17/05/2024 12:01:17,18.2
17/05/2024 12:11:18,18.1
17/05/2024 12:21:17,15.3
17/05/2024 12:31:15,15.6
17/05/2024 12:41:15,15
17/05/2024 12:51:15,14.5
17/05/2024 13:01:14,13.8
17/05/2024 13:11:14,14.1
17/05/2024 13:21:14,14.4
17/05/2024 13:31:13,14.4
17/05/2024 13:41:12,14.7
17/05/2024 13:51:11,18.7
17/05/2024 14:01:11,18.7
17/05/2024 14:11:10,18.6
17/05/2024 14:21:09,18.8
17/05/2024 14:31:08,19.3
17/05/2024 14:41:07,19.1
17/05/2024 14:51:07,18.8
17/05/2024 15:01:06,18.7
17/05/2024 15:11:05,18.8
17/05/2024 15:21:05,18.7
17/05/2024 15:31:04,18.7
17/05/2024 15:41:04,18.6
17/05/2024 15:51:04,18.5
17/05/2024 16:01:03,18.3
17/05/2024 16:11:03,18.2
17/05/2024 16:21:02,18.2
17/05/2024 16:31:01,18.2
17/05/2024 16:41:01,18.2
17/05/2024 16:51:01,18.2
17/05/2024 17:01:01,18.1
17/05/2024 17:11:01,18.2
17/05/2024 17:20:59,17.6
17/05/2024 17:30:59,15.6
17/05/2024 17:40:58,16.1
17/05/2024 17:50:58,15.4
17/05/2024 18:00:57,15.6
17/05/2024 18:10:56,28.6
17/05/2024 18:20:55,28.7
17/05/2024 18:30:54,28.8
17/05/2024 18:40:54,29.1
17/05/2024 18:50:53,29.3
17/05/2024 19:00:53,29.5
17/05/2024 19:10:52,29.6
17/05/2024 19:20:51,29.7
17/05/2024 19:30:50,29.7
17/05/2024 19:40:50,29.7
17/05/2024 19:50:49,29.7
17/05/2024 20:00:48,29.8
17/05/2024 20:10:47,29.8
17/05/2024 20:20:47,29.8
17/05/2024 20:30:46,29.9
17/05/2024 20:40:46,29.8
17/05/2024 20:50:45,29.8
17/05/2024 21:00:44,29.7
17/05/2024 21:10:44,29.8
17/05/2024 21:20:43,29.8
17/05/2024 21:30:43,29.8
17/05/2024 21:40:42,29.9
17/05/2024 21:50:42,29.9
17/05/2024 22:00:41,29.9
17/05/2024 22:10:41,29.9
17/05/2024 22:20:40,30
17/05/2024 22:30:39,30
17/05/2024 22:40:39,30
17/05/2024 22:50:38,30.1
17/05/2024 23:00:38,30
17/05/2024 23:10:37,30
17/05/2024 23:20:36,30
17/05/2024 23:30:36,30
17/05/2024 23:40:36,30
17/05/2024 23:50:35,30
18/05/2024 00:00:35,30.2
18/05/2024 00:10:35,30.2
18/05/2024 00:20:34,30.3
18/05/2024 00:30:33,30.3
18/05/2024 00:40:33,30.2
18/05/2024 00:50:32,30.3
18/05/2024 01:00:30,30.3
18/05/2024 01:10:30,30.3
18/05/2024 01:20:30,30.4
18/05/2024 01:30:29,30.4
18/05/2024 01:40:29,30.5
18/05/2024 01:50:28,30.5
18/05/2024 02:00:26,30.5
18/05/2024 02:10:26,30.5
18/05/2024 02:20:25,30.6
18/05/2024 02:30:25,30.6
18/05/2024 02:40:24,30.6
18/05/2024 02:50:23,30.6
18/05/2024 03:00:23,30.6
18/05/2024 03:10:22,30.6
18/05/2024 03:20:21,30.7
18/05/2024 03:30:21,30.7
18/05/2024 03:40:20,30.6
18/05/2024 03:50:20,30.7
18/05/2024 04:00:19,30.7
18/05/2024 04:10:18,30.6
18/05/2024 04:20:18,30.7
18/05/2024 04:30:17,30.7
18/05/2024 04:40:17,30.6
18/05/2024 04:50:16,30.8
18/05/2024 05:00:15,30.6
18/05/2024 05:10:13,30.7
18/05/2024 05:20:13,30.7
18/05/2024 05:30:12,30.8
18/05/2024 05:40:12,30.8
18/05/2024 05:50:11,30.7
18/05/2024 06:00:11,30.8
18/05/2024 06:10:11,30.6
18/05/2024 06:20:10,30.8
18/05/2024 06:30:10,30.6
18/05/2024 06:40:09,30.8
18/05/2024 06:50:08,30.8
18/05/2024 07:00:07,30.8
18/05/2024 07:10:07,30.8
